task_id,발주번호,project,산출물,산출물_옵션,고객주문수량,발주지시수량,대시보드,과업지시서,수주처,과업지시일자,입하예정일 (from movement_산출물),입하여부,지출결의,발주서 생성 요청 일시 _ test_수현,발주담당자,과업지시월,과업지시주
PNA52735_애드온 뱃지_B1,PO074652,PNA52735-삼성전자,배경지(애드온 뱃지),,750,780,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recf99ZFSoadjx0Tz&Aq5EA=recBAXKpOZQFd23IT,Order_PNA52735_AddonBadge_bg_paper_72x105.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/UV8EsLxPcHeJxS6pHQ3NaQ/awGNOhuwUm5q8D4vP6sFe0trWtJ-yOCsUoRIp51-FS_mbvaeWu2cWVx4KUB9bMnhUCpcbW_0ta6kDIoWw0OY-TZSWi2bChvGuqC4d541DD63Fa3HKbP9KS1Ti2hXsHkyqF4QYHYf0uQZ66gesuZrvW2jK-fe33sTPx1ttzlj8otW3nDNsIK_Lwg_Ol9IbrXX5HJGVMMWPLSF-1zTaSBOMg/Av9X-IKj7Z5TOt5Q3iwTYVlq-KRe9V02Jj2zDhMQkCs),서울디지털인쇄협동조합,2026.7.15,2026.7.29,,,2026.7.15 12:11오후,육승미,07월,
PNA52863_칠링패드 냉각선풍기_B1,PO074658,PNA52863-ARPI,사각스티커(칠링패드 냉각선풍기),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rece0jvKVxDQWqwjJ&Aq5EA=rec4ac0Va0vA715JD,Order_PNA52863_ChillingPad_CoolingFan_Sticker_65x62.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/l1WTxKjRalafqQpbikV9Ow/Awt74nXkzx6kWwQOysrUFFJSlRmIaNEeYUupSWtbY_l09EwcdZPhgjS1eaeREG9Zyza-k9P_KEWWCZiXQKEcdlYzO6HDRnfXMCuiNOWmhJybWQyUf2z1njXMFLivLSdVkS_c6MlQ7ga-tCBzsTpiaiYo3q1CyRzxVzA3671AdT5b_sI7zSOEZy-4brZBURdTyTwQiL0G9Yq7g7_L6PQvjvMZ6TZspYZMR2QpUE4gWdo/dOYgwZWcmJG_SbPYyibGyGjIkM0tCgv6eIP0LhArUNs),서울디지털인쇄협동조합,2026.7.15,2026.7.22,,,2026.7.15 2:57오후,육승미,07월,
PNA38461_0715_6661,PO074660,PNA38461-26년7월_재고생산,사용설명서,,,1000,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recIpShHfmi2If9V9&UvxrW=recgpzyOTBmzqxCSW&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074660.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/rxCvJD_hM_yvjRALwIhw3g/DN4dPDUDqR2RK5Bvqo4zwhsKeDVc_sWxYh9kuJIV6rgX3_PKTYP09OF_qFjzy4LRf0jAKzHTgsDbF9_x0Id1fIDhU39PDrvFUHNFrrQPjjD01EbrEsEoF5Qhqn_d44HzNBebsEq0lnMwep7XLk83fNqwI7-8JtqFIQo3KECv6zNeYpO6hjjVpf1zKSpGFrEI/ov1XfWUCPVA_ucvvhQGzFFU_nfe_QbdzJogZ5iI7Ofk),서울디지털인쇄협동조합,2026.7.15,2026.7.20,,,2026.7.15 3:53오후,육승미,07월,
PNA52361_셀렉티브 전동오프너&와인잔 세트_D1,PO074670,PNA52361-이노스페이스,사각스티커(셀렉티브 전동오프너&와인잔 세트),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec36r3J8zzampWxE&Aq5EA=rec9QiiaIow8O2fWC,Order_PNA52361_Selective_WineSet_Sticker_65x132.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/_Qk92TRp0Y479Yyoa9EQoQ/DKrWaryMzFUlR8ryFtgNSHf9t-gB2As-nsXvVWO7gxoJpGL_GWub4nxzXw65h38TgXlrGArEWbR87MwXXo6ipp_YLMRN1TYndBfF-fXWSsxvTRQbsGAvwEP0P4oUVnXvHTXCjWehpY0wSI5s74jj7QKaVTZBWBHfXoC5yGvk7ads_Df2emEtNiBmkGcblZJwqmuhAAAHMkAKOLE4UeNDCg/TnF7t4X7OpIlS9MqhfXS70q0Gk-nRQu0daj6jbYTi6s),서울디지털인쇄협동조합,2026.7.15,2026.7.27,,,2026.7.15 6:10오후,육승미,07월,
PNA52953_모바일 오피스 파우치 2.0_C1,PO074667,PNA52953-한국지역아동센터연합회,사각스티커,,90,100,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recGFDVOASfana8UR&Aq5EA=recuzii7IB1UMgIhv,Order_PNA52953_MobileOfficePouch_V2_Box_Sticker_65x120.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/J-CwnC2D3JIqK0Bo2ir0Fg/uITSJ5Chi7U3rolzY7JF5xo_enCYICD-fHhJq-TAAgx7wibbdJc0xECc6tQIw82NvJuuHLVL_rEzknCr166rgjvlLW_Dxc7Kn1x6Pn8yR7x70GCmgYOZixFlHeHgVNWae2ktET08rihK_scqYblQfFW6XH1-xaqHJpWDNgBtgKn77-Lcx_B1mbMEWSohJ5yq4b2arTIXSVx3_xgbHX1gH4Bw1yws2rV4c2mNai8iY0Q/Tldbrym1f-O9cNyek-ZF6PzDb2qQ09hk_NQUyE3vtu0),서울디지털인쇄협동조합,2026.7.15,2026.7.27,,,2026.7.15 6:10오후,육승미,07월,
PNA52361_프레젠트 골프공 3구_D1,PO074673,PNA52361-이노스페이스,웰컴페이퍼(볼마커_흑지+실버1도),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recchmjsQezf4h6m7&Aq5EA=rec9QiiaIow8O2fWC,Order_PNA52361_PresentGolfball_Welcomepaper_Blackpaper_Withballmarker_165x57.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/qQE60vFts5ZSwDbgtgHxrw/cF4daYpoL0T4kwjkqfEFYtu56ydJPNJqm9xVh4EixHyAFSwD1blVMMNWqpanZ3O3FPjwVrVuI-91r3kQtgDdgNO_XGsRZ4wekmQQ-FOs_7i0lNdLRqj5bUe1Okd7qLVtC6DuwXHLq0-NngSZD2tV-VWE-cqX8UYwjta8T6TcfmipEz5Ym-18QgRcy6GmdMtWF5ZNi1_6XCRJ5QWxFRFSR9EByKU3gTPKGAZqKpDkTzKKy9rHE7azsv8huU_WlUQk/P7_8Is7uYXF98aC2vZvn3Dc491kwrM1gCEDDWm8GkHc),서울디지털인쇄협동조합,2026.7.15,2026.7.27,,,,육승미,07월,
PNA52734_브랜디드 피규어 키링 [2]_A1,PO074678,PNA52734-한양대학교일반대학원총학생회,배경지(키링),,125,140,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recziF1nVSz8ay5Kd&Aq5EA=recw9yoOhAbRnaS2A,Order_PNA52734_BrandedFigure_Keyring_bg_paper_76x108_B1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/2WACzjn-aVaxysZn28-mMw/Vz4HptfdMepc77_5t2Wg025eqage7LmB06rvY2Kc0Dry2nhQ7Im95BHrdv7517ryrxaG3oQ4XQr7EP6kwEtF4EoBoCzoRrz1T4CHNlNTM6JlespUuibK9wx62_vJZgVAd-pPqf0nVWitg-YzNG9SF5SgvUoPzq27h7B6HeONr1rbwWwhFDKVT2Ejl-7obFDOIxvm9_pgvgXVwUe9g3umcFeK3LyEXbonDRXIzak23F4/uQF_cexF8KuRmyWrzW1BRCmBMUR5vAfAlZ6xmYICj54),서울디지털인쇄협동조합,2026.7.15,2026.7.22,,,2026.7.15 6:17오후,육승미,07월,
PNA52734_브랜디드 피규어 키링 [1]_A1,PO074676,PNA52734-한양대학교일반대학원총학생회,배경지(키링),,125,140,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recKgfjz1xrQTWono&Aq5EA=recw9yoOhAbRnaS2A,Order_PNA52734_BrandedFigure_Keyring_bg_paper_76x108_B1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/ZToehZgbXZur6z8Vd7hQuA/lFpcC2SOojWWW7XWY3rz6gvBJXgIsf9lcAS240uqxNKyiS6pLQ4PKs6vvamtbARBhsuWd-usV5ZxBrYJf6hW56mYqjrNP66jd0yyOCvkwNENo8YNOagIEl2gZqCEApsmGdZ-GEyzEqGKdbsOzG57n2CAH1Ns65iiF5oftDwCdnpEUq9ZiQABIwnQ-_CBVslXNzY2Damy2G3vX54pfCkfPPT8ySE-vZ8s4IwRigzve44/s2vOAtoYz0983cOIUIORxCALb7ZgqajAEdspxekz_mE),서울디지털인쇄협동조합,2026.7.15,2026.7.22,,,2026.7.15 6:16오후,육승미,07월,
PNA52442_리멤버 타투스티커 [1]_B1,PO074682,PNA52442-안산문화재단,배경지(리멤버 타투스티커),,150,160,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recUgXtqLnnZRPmzJ&Aq5EA=rec7mgVCe60rMOf6K,Order_PNA52442_RememberTattooSticker_bg_paper_132x217.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/88LVVQgVVgC_rGRD-FM-xA/3OGxJLaycpq2p-Yva8Ds0esa1XD6wdYDN8YDX_TJmeX4AOljEdij6ILWYdIejY1TyLpBYzUrvD7fVzDON9bizjz1wF0aG-EGsOmfPYBnrpbLw8tq1oWm1o0U7DA4EFKoninQBPsUYEM-pgl4sUmZRFHaeyMT1oT5FbBrI9f6excQkfLWUCPfDURXaRXwDVwtQvUVZeEQeldRs8KQiFLmeD4mwQMFEM8IyEI0X1jr4HI/Pu-NEa5vXoSECF41NcRy1bSbazEuilyo5AidBzEJThI),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,2026.7.16 10:25오전,육승미,07월,
PNA52442_임팩트 슬로건타월 [1]_C1,PO074680,PNA52442-안산문화재단,띠지(임팩트슬로건타월),,150,160,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=receYOzV3vvtUnGo6&Aq5EA=rec7mgVCe60rMOf6K,Order_PNA52442_ImpactSloganTowel_Band_290x95.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/WduIPr3lXQqnDLhOsGq6qg/IekP_AgO1UkoPOBoVmLkJYr43XwSQw8VNQTYQ5VQ8N2M2iSNGZk7LU7uQhUTwrYmd5Wh_5cM4OthyElDAi7JU77KtIMlOxL8s3SpAJDZdrcPTZI1herTfVSyzS3so7O4IjTP4wDB0JwgQneCA7aw4cdsgcPGEVqbtzKKBsD0HVI_-tQv2tcJJGo2bLelvudcjhVy_L2TcC0bL3y4EgkaLQ/dpWmBE8UBlpKl4nlmUR1D3XxXd8PMz29IJV0NAI_hBE),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,2026.7.16 10:25오전,육승미,07월,
PNA52706_에브리 폴더블 멀티충전기_B1,PO074701,PNA52706-드림센터경주,사각스티커,,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec6BhGxU6wCAQAKd&Aq5EA=recVVcA0on2dLhLqD,Order_PNA52706_Every_MultiCharger_Sticker_72x62.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/uEqu98RpNO14b1QXWxp3Sg/UT7svCbknNtJivfaSPIPpuYGn4RkSreHYiU2Dc9TVtIyD3KOokLbL9jc6auu2Tx5QrOsYnUYDh-1dA0a66MYLsFeSQU4fJ4V9ebgjmIqgtVBsS3wZbFIzFCDJ9jYZD_4Jk-qoApYc-sAE5p2dG2UNFdt8R53AoWhobnbzxX-qMmwc9Lb8mbv12wG2T7YF1V7Ya1VMS7dxTwz-fwQh-vd6w/XEBFeAk7nkjPy2IQ2IRsBk0jvqNzAJwotZL94Oql6aM),서울디지털인쇄협동조합,2026.7.16,2026.7.24,,,2026.7.16 11:33오전,육승미,07월,
PNA52706_퀵차지 도킹형 보조배터리_B1,PO074698,PNA52706-드림센터경주,사각스티커(퀵차지보조배터리),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recqPiMjRtQASbYJz&Aq5EA=recVVcA0on2dLhLqD,Order_PNA52706_QuickCharge_Battery_Sticker_72x62.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/k5INOuSIITEB1nsrvljm_g/S_cFGDMAYgvGhw615Q-7v8m5b9zIkGK3_7cF8U9UH-GSm7BIyk-UeR8RbdekHvV0BUP9o928zyUe8wXYTSp0CPXphuczFdSnYijZJG0gBq2xFw7MtFJQvSDbeCKPnYccSH4LrcOs1egzWxrBZ8fbvK-qOceOpiHETaMl9sGOe_ql7LycRPrrGY1w4fb0unOJU-Lk1oALomo79HVcZW5OVA/9y9cKCaMy4oGlC7vDfje449pSEokeerddYCdgWNawG0),서울디지털인쇄협동조합,2026.7.16,2026.7.24,,,2026.7.16 11:48오전,육승미,07월,
PNA52927_펜홀더 피규어 세트_A1,PO074687,PNA52927-한국수력원자력새울원자력본부,펜홀더 피규어 세트_배경지,,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recM9Zh3XMWU2TIB5&Aq5EA=reca6os8uh1vgcwyh,Order_PNA52927_FigureSet_Penholder_bg_paper_115x145.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/oMkeVe5o3Ms76KxVavTp9w/fTLmpVEHTMoKq-5R_Z4-AW7RHX3L-xClDpoq_TIzJ2uaMn031JiZ5gRNauuNxkbDCOf0UMIEW6gNlo5EmRevJUEjZa4y6oTVWpM50gJdJdPYqcBEMBbY18YqcwuaZMIU2u1-H-SB8kxdmUAe4Rzc2n3P7uJ9ClApK0O4zSd7b67ChVgjMygE5NLa_bxAs9YrxtOaMTMEIh5a2lXEXd2ivNFPIzB9zTIt7riT5MvfJ7c/DweI8oxCjmpssYG7mowD-xNlmNh0aUfW3Z8g46RivH4),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,2026.7.16 11:48오전,육승미,07월,
PNA52927_펜홀더 피규어 세트_D1,PO074694,PNA52927-한국수력원자력새울원자력본부,사각스티커,,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec4WN80dn0rOlxXF&Aq5EA=reca6os8uh1vgcwyh,Order_PNA52927_FigureSet_Penholder_Sticker_84x76.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/aVKEvNgX3yLuj7_ZrWFDqg/4ydWw0oKx7Mi9hok-YEGhlLGgMUP4zTJybfj65Gztl0LDdZzQlsFc8hDA0xNjobO0dX67WEz1wNB3mrXpwGxGJnZ3J6wQhrjcUADE6wfO8F58B2nkItWp5UV1T4nMVJjPAzagtbi-E8jwq5DjO_ojwS7cr_c5D4eP-a5K4aIQlycP-4GzgAaHaJcYtHj_Fj3wXHKsNIFrph24wTqlonqPw/j5VwqCMqiRHJyirBw2ey39GdXvNP921SxYy72qdsepw),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 11:48오전,육승미,07월,
PNA52927_포켓 마켓백_B1,PO074696,PNA52927-한국수력원자력새울원자력본부,핸들슬리브(포켓 마켓백),,250,270,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec4bc1lpEHalv5NS&Aq5EA=reca6os8uh1vgcwyh,Order_PNA52927_PocketMarketbag_HandleSleeve.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/I5RAeoZsDggoJ5mYzsOEJA/m3iLFd2U5ISCxJdncyKAm2yGjIqJ6GP7vjqR4z9i-ro5Cp0pmnoMNa2pn3lpbHfedbMt8CbMK3ZQevrxwDRsxusVQxQ5rLyYjvThVqhVRNDUzHt0Ps5YbYvprMo92ao0PiNrp-ftU3nvzekhbRrZ-Y6MmVwMdtURm_jBQNcEJxBFnZG9jIGL6XNOjuAHrd54j2YA4D-LQD88kWyhnPGV_A/05pWGLMjO6ZoArfkbMlJVonvtp1DUyMI3AyLKaXuPJQ),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 11:49오전,육승미,07월,
PNA52927_브릭스탠드 멀티충전기_B1,PO074692,PNA52927-한국수력원자력새울원자력본부,사각스티커(브릭스탠드 멀티충전 스테이션),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recZl7KLdhBHGrfLR&Aq5EA=reca6os8uh1vgcwyh,Order_PNA52927_BrickStand_MultiCharger_Sticker_62x107.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/QAGR0LE58n7dbhNwkZWodw/fPiod7mmoLK1RFYeQzOR3SLX_F47TYzFycMBjHH0n700XcnEA5Y9EbDrSg3STBe3sHpU2KKKmuSRy-d3Tnvx-zCX1bpswSw5-QIcvYQFXoheLH6E75qGNuCbl9cpAHnqSVq5k-cbCjSmkaIfH-ffJKzfnSlq0IyxdqIMB_87kx42qvJy9DouyYDIK8p2IOhCdMToMhta_wP20lkR34JorJp9kzW8zv3nmgsTQviHNvM/yuZjF6sAP0x6KoUfLoVagT8UUy1PlaKFAdbMGeVKZFY),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 11:48오전,육승미,07월,
PNA52927_브랜디드 피규어 [2]_A1,PO074695,PNA52927-한국수력원자력새울원자력본부,배경지(기본),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec98mvpyQ649sFK0&Aq5EA=reca6os8uh1vgcwyh,Order_PNA52927_BrandedFigure_bg_paper_57x65_B1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/718DpbpTX3j9TbC0RHe8mQ/f-Xpg_djuuIoBIzqDurWJD8OJH2DM2yl5x_CXVM3auNlomGfK_H6bU7fO626t1YbuCREQC456dhUdglkfFVl1h_hwuBNgxkVvX9J7Ehz0ydSPtjdh62_9pY1dOBD0rs2HiIQ-mwJGcjnfkSokS9M1HXVKeamZKjlA1BSpyn1PW-WuC4a7G_FjWdjWYluwVPeg5B32lTXDjPM1VB0ytT-YA/x5GS69SfUpX67Fnfrwkayf9MrPMT-4bBr1vXjxPIUNM),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,2026.7.16 11:48오전,육승미,07월,
PNA52927_브랜디드 피규어 [1]_A1,PO074689,PNA52927-한국수력원자력새울원자력본부,배경지(기본),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recWbOyW1AY67fNpB&Aq5EA=reca6os8uh1vgcwyh,Order_PNA52927_BrandedFigure_bg_paper_57x65_B1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/rz9jsMRuzIHokPgztZRSxA/sg2dD9hZiY8k7AHlCXytQ-1uXpPP-Keh53P1Nj7RgtLeHhXFjQ4GEQe7xmkh9U35mc_7eLzyd9bZamPnRtpH3diNzgKKWxGNlrwGA7wb5nNgXlW3Hwmxm-vOF-OLtjtP-ioLQRQm7oVZRu4cIHTT_agda0aaCP3_HffqbTF7CNBolmT5G-mfbfy5JUp1fDNrnM02ECsMZPoEt1K5ThstIA/5BVehUHzPTFvElXQZqPgXQP4aHOsyIoHv3Uz29kXFJk),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,2026.7.16 11:48오전,육승미,07월,
PNA52321_라이트 샤오미펜_B1,PO074717,PNA52321-소만사,배경지(라이트 샤오미펜),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recpwDIrDE97U0D6g&Aq5EA=recJpcpAMS6WxQ2eC,Order_PNA52321_Lite_Xiaomi_Pen_OPP_bg_paper_33x167.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/ScbpZwBpRRTbrfNYs8B04g/ilhYdGru0jpGnZY6_rdPg-qgXeru-X2j0XP9KIO2vNdXEqyIUqlGzWa8y6U-7Nb17RKvprXKkSbrpwhrg-L4jdtro2HakjWJB6Ij1RHu1QPBD70hoKQ8UiioCTbsLRgGy48C-ohlT3WYrakpR5MeEnaQMGpPrxMhfUL0AxTe2dbw1txD3uAi6XGwyM9JFcPopBKfeauW7H_Q4kqO5R3qXg/kuybY8snG7pR6X001qD44inwRRaNbiL8FBG71gA3ABc),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 1:58오후,육승미,07월,
PNA52321_아이덴티티 스티커팩_A1,PO074705,PNA52321-소만사,아이덴티티스티커팩,"아이덴티티스티커팩(리무버블유포지6개입 ), OPP, 배경지",100,105,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recVDr1GGTcUt9rV2&Aq5EA=recJpcpAMS6WxQ2eC,Order_PNA52321_PO074705.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/JwzzLOaTByPFB868wp4fFQ/D40tNKlWdtJOxFJVh9i23UaToBB4gnAT7iK3kTvwh7wE8xpR-vI8ciQY70ssQCxrBV3U3s_pC9HLYHgqZDJIboG6favbH24GPC6Lc8wR3G6ewDYf0unl8qLlmbKFyDeBb1j7aWq0GRArAMjI_4vVjsG9A21inKGEoteJ2Qlb2S9trfEWlyssu7TaRcYXDdco/3eBD5A1eCEflyOJ01IhuBwcCVIIFbcVNFCDrDr0HMsg),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 1:59오후,육승미,07월,
PNA52321_브랜디드 피규어 키링_A1,PO074709,PNA52321-소만사,배경지(키링),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recnTd1N7gbwMH0IU&Aq5EA=recJpcpAMS6WxQ2eC,Order_PNA52321_BrandedFigure_Keyring_bg_paper_76x108.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/vEjQa8MTpfxkR6JM0dGuBQ/X6IPyvh6R68ZdWGlhc6TsOqNztl4CZP7mKzdChfwNcOAaVhwoKeY8_PYpQihXzRlfY6ZpikDvpacrbbxA2pHjEupX5S1UsV7eNAtu-t7mK1Bb1H8DzN_otIdw12BFVwBqgUAeerPZAV5JumQGZv84LAcfwhRjCbH8miDJAJfCdh9nXWH_1hJK132aeMqwnpqBMIg-N9WbQva-Vh6I22kgf4QbQqRbbw1xAGGYUv5-dU/L7PLqfehy2Z0eDk2nluluMfcC-gbxtx2_BdJgQQhRR0),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,2026.7.16 1:58오후,육승미,07월,
PNA52321_퀵차지 도킹형 보조배터리_B1,PO074719,PNA52321-소만사,사각스티커(퀵차지보조배터리),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recXGV5w9yIyevtYZ&Aq5EA=recJpcpAMS6WxQ2eC,Order_PNA52321_QuickCharge_Battery_Sticker_72x62.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/k0_5lTiGP_K-TZNlKMtLZQ/5yRWHYISBfVLUSKjOMue4giJBYK1JFf9Ug9nPMpT-GwGGEF5A16rrx2u1G5vFKOhg9NemSNhFT1mwIKWXo_MeCe3IqprFQA9t_BD7kOlmYzcU-35r6ugCmdLRi1OCnF_EdpluErrcjWS9p5x32WF4TwM8hW2d8Cg4vSCYqyUBBqhEfpLAK-sUUfxGBTZ0gOi0nYKAUdrSCJo8Vw7shRd4g/IK4OUTD4ObS34a5_jzgwyE0Qh9WdcQ3-O0QGWUqH96M),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 1:59오후,육승미,07월,
PNA52321_올웨이즈 양우산_B1,PO074707,PNA52321-소만사,사각스티커(올웨이즈 양우산),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recccRBrqvwYrlq9f&Aq5EA=recJpcpAMS6WxQ2eC,Order_PNA52321_AlwaysUmbrella_Sticker_42x65.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/e8YrL5y87TzEfcStlk4_JA/wH2szBZhc2Nmv8JNQ1qU9EUKfKl82kdKYn_BoWhWVv323kBsf5vJ97IqECrS3hIypxCczdUwPJi6vVpcr-TowgdZIfXgjfbCmZDTQcYGlUtXGBhHbkXc_4iW3E9ktuSZHeuWOQPmWZ_AN_GAdbboPcsXacP3zfQRLrx1aKcfZaxCNN9smbVm6-f7AcNVdpeTub5JZSzUlFxtx_F_z5Me3g/93ky7v1YLZbKU92xCRhtVB4CVy8c77gIIEXxRnHEpC4),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 1:59오후,육승미,07월,
PNA52321_Quality 슬리브박스_C1,PO074703,PNA52321-소만사,웰컴페이퍼(Quality 슬리브 박스_반투명),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recRunSfSJgOMTKxi&Aq5EA=recJpcpAMS6WxQ2eC,Order_PNA52321_Sleevebox_Welcomepaper_Mist_230x200.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/GNqwqgipcd_1wLWgd_FTIQ/GqcdnrYvk0s5d56v02mdpgLwGc-mA591NVJzHv3qTeFDwLkBuck50fm5tnHNXtMdzRzYowohiiJegzJJrgXrUseZeEhisegfjBIqRj-JiLwbn4ntXJzxy90Kbgr-3NECArDLWIF8iSFeJdIyFrX5qFuG5bY1uW2vDqAjnr1Uxo383BWw18h2PTVJg3ukqjWhtEsENvHm0jFrkr7NSDxt-Q/UWZ6hKlbWy364fqXbQojSC5l8LhGOuWlg23U6EqhBbI),서울디지털인쇄협동조합,2026.7.16,2026.7.29,,,2026.7.16 1:58오후,육승미,07월,
