파츠명 (Long ver),굿즈 연결 현황 (from item),발주서명칭,1개_표준원가,50개_표준원가,100개_표준원가,300개_표준원가,500개_표준원가,1000개_표준원가,3000개_표준원가,5000개_표준원가,10000개_표준원가,30000개_표준원가,파츠 총 제작 리드타임_100개,파츠 총 제작 리드타임_300개,파츠 총 제작 리드타임_기본_500개,파츠 총 제작 리드타임_1000개,파츠 총 제작 리드타임_3000개,제작협력사,파츠 유형,파츠졸업 Status
PT1858-공박(양각)_50x50_청산인쇄,컬러풀 노트패드,공박(양각),,0,920,340,224,122,65,45,45,45,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1859-공박(양각)_50x50_청산인쇄,디자이너 노트,공박(양각),92000,1840,920,307,208,132,71,66,63,31,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1860-공박(양각)_50x50_청산인쇄,브랜드-잇,공박(양각),67000,1340,670,223,134,93,109,81,67,66,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1861-공박(양각)_50x50_청산인쇄,에디트 캘린더,공박(양각),50000,1200,900,350,200,100,100,80,50,30,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1862-공박(양각)_50x50_청산인쇄,풀커버 스프링노트,공박(양각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1863-공박(양각)_50x50_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1864-공박(양각)_50x50_청산인쇄,슈가케인 펜,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1865-공박(양각)_50x50_청산인쇄,썸네일 캘린더,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1866-공박(양각)_50x50_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1867-공박(양각)_50x50_청산인쇄,라운드 밤부 칫솔,라운드밤부칫솔,,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1868-공박(양각)_50x50_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1870-공박(양각)_50x100_청산인쇄,Basket 패키지,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1871-공박(양각)_50x100_청산인쇄,컬러풀 노트패드,공박(양각),,0,920,340,224,122,65,45,45,45,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1872-공박(양각)_50x100_청산인쇄,디자이너 노트,공박(양각),102000,2040,1020,340,228,142,74,68,64,31,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1873-공박(양각)_50x100_청산인쇄,브랜드-잇,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1874-공박(양각)_50x100_청산인쇄,에디트 캘린더,공박(양각),90000,1800,900,350,200,100,100,80,50,30,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1875-공박(양각)_50x100_청산인쇄,풀커버 스프링노트,공박(양각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1876-공박(양각)_100x100_청산인쇄,Basket 패키지,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1877-공박(양각)_100x100_청산인쇄,컬러풀 노트패드,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1878-공박(양각)_100x100_청산인쇄,디자이너 노트,공박(양각),102000,2040,1020,340,204,162,74,68,64,31,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1879-공박(양각)_100x100_청산인쇄,브랜드-잇,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1880-공박(양각)_100x100_청산인쇄,에디트 캘린더,공박(양각),120000,2400,1200,500,300,150,150,120,100,80,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1881-공박(양각)_100x100_청산인쇄,풀커버 스프링노트,공박(양각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1882-공박(양각)_100x100_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1883-공박(양각)_100x100_청산인쇄,Quality 슬리브 박스,공박(양각),,,700,233,140,80,53,54,27,9,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1884-공박(양각)_100x100_청산인쇄,썸네일 캘린더,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1886-공박(양각)_150x200_청산인쇄,Basket 패키지,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1887-공박(양각)_150x200_청산인쇄,컬러풀 노트패드,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1888-공박(양각)_150x200_청산인쇄,디자이너 노트,공박(양각),132000,2640,1320,440,264,192,84,74,67,32,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1889-공박(양각)_150x200_청산인쇄,에디트 캘린더,공박(양각),14000,2800,1400,650,450,250,250,200,150,120,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1891-공박(양각)_150x200_청산인쇄,풀커버 스프링노트,공박(양각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1892-공박(양각)_150x200_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1893-공박(양각)_150x200_청산인쇄,Quality 슬리브 박스,공박(양각),0,0,900,300,180,130,107,84,42,14,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1894-공박(양각)_150x200_청산인쇄,썸네일 캘린더,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1895-공박(양각)_250x250_청산인쇄,Basket 패키지,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1896-공박(양각)_250x250_청산인쇄,디자이너 노트,공박(양각),102000,2040,1020,340,204,162,74,68,64,31,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1897-공박(양각)_250x250_청산인쇄,풀커버 스프링노트,공박(양각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1898-공박(양각)_250x250_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1899-공박(양각)_250x350_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1900-공박(양각)_250x350_청산인쇄,Quality 슬리브 박스,공박(양각),,,1400,467,280,210,193,168,84,28,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1901-공박(양각)_500x500_청산인쇄,,공박(양각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1902-색박(음각)_50x50_청산인쇄,페이퍼 샤쉐,색박(음각),100000,2000,1300,433,260,180,110,86,63,51,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1903-색박(음각)_50x50_청산인쇄,디자이너 노트,색박(음각),87000,1740,870,290,174,147,69,65,63,31,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1905-색박(음각)_50x50_청산인쇄,풀커버 스프링노트,색박(음각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1906-색박(음각)_50x50_청산인쇄,브랜드-잇,색박(음각),67000,1340,670,223,134,93,109,107,106,105,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1907-색박(음각)_50x50_청산인쇄,소프트터치 블루투스 키보드,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1908-색박(음각)_50x50_청산인쇄,,색박(음각),70000,1800,900,300,180,90,47,38,29,26,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 확정
PT1909-색박(음각)_50x50_청산인쇄,에디트 캘린더,색박(음각),90000,1800,900,350,200,100,100,80,50,30,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1910-색박(음각)_50x50_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1911-색박(음각)_50x50_청산인쇄,유니크 디퓨저,색박(음각),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1913-색박(음각)_50x50_청산인쇄,컬러풀 노트패드,색박(음각),,,920,340,224,122,65,45,45,45,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1914-색박(음각)_50x50_청산인쇄,밸류보드 다이어리,색박(음각),95000,3300,1700,1050,500,405,325,295,278,263,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1915-색박(음각)_50x50_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1916-색박(음각)_50x50_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1917-색박(음각)_50x50_청산인쇄,Start 틴케이스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1918-색박(음각)_50x50_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1919-색박(음각)_50x50_청산인쇄,매트블랙 텀블러,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1920-색박(음각)_50x50_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1921-색박(음각)_50x50_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1922-색박(음각)_50x50_청산인쇄,내추럴 노트,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1923-색박(음각)_50x50_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1924-색박(음각)_50x50_청산인쇄,썸네일 캘린더,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1925-색박(음각)_50x50_청산인쇄,리유저블 캘린더,색박(음각),80000,2000,1086,504,387,332,235,193,143,123,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1926-색박(음각)_50x50_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1927-색박(음각)_50x50_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1928-색박(음각)_50x100_청산인쇄,에디트 캘린더,색박(음각),90000,1800,900,350,200,100,100,80,50,30,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1929-색박(음각)_50x100_청산인쇄,풀커버 스프링노트,색박(음각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1930-색박(음각)_50x100_청산인쇄,디자이너 노트,색박(음각),102000,2040,1020,340,204,162,74,68,64,31,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1931-색박(음각)_50x100_청산인쇄,브랜드-잇,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1932-색박(음각)_50x100_청산인쇄,,색박(음각),,,700,233,160,80,36,26,26,26,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 확정
PT1933-색박(음각)_50x100_청산인쇄,에디트 캘린더,색박(음각),90000,1800,900,350,200,100,100,80,50,30,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1935-색박(음각)_50x100_청산인쇄,유니크 디퓨저,색박(음각),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1936-색박(음각)_50x100_청산인쇄,컬러풀 노트패드,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1937-색박(음각)_50x100_청산인쇄,밸류보드 다이어리,색박(음각),102000,3600,1800,1167,560,440,357,326,298,283,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1938-색박(음각)_50x100_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1939-색박(음각)_50x100_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1940-색박(음각)_50x100_청산인쇄,Start 틴케이스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1941-색박(음각)_50x100_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1942-색박(음각)_50x100_청산인쇄,매트블랙 텀블러,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1944-색박(음각)_50x100_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1945-색박(음각)_100x100_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1946-색박(음각)_100x100_청산인쇄,디자이너 노트,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1947-색박(음각)_100x100_청산인쇄,에디트 캘린더,색박(음각),120000,2400,1200,500,300,150,150,120,100,80,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1948-색박(음각)_100x100_청산인쇄,브랜드-잇,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1950-색박(음각)_100x100_청산인쇄,유니크 디퓨저,색박(음각),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1951-색박(음각)_100x100_청산인쇄,컬러풀 노트패드,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1952-색박(음각)_100x100_청산인쇄,밸류보드 다이어리,색박(음각),113000,3900,2000,1250,630,460,370,338,309,293,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1953-색박(음각)_100x100_청산인쇄,풀커버 스프링노트,색박(음각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1954-색박(음각)_100x100_청산인쇄,,색박(음각),,,1120,406,284,162,88,73,73,73,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 확정
PT1955-색박(음각)_100x100_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1956-색박(음각)_100x100_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1957-색박(음각)_100x100_청산인쇄,Reinvent 박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1958-색박(음각)_100x100_청산인쇄,Start 틴케이스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1959-색박(음각)_100x100_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1960-색박(음각)_100x100_청산인쇄,매트블랙 텀블러,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1961-색박(음각)_100x100_청산인쇄,Quality 슬리브 박스,색박(음각),40000,800,1200,400,240,130,77,72,36,12,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1962-색박(음각)_100x100_청산인쇄,내추럴 노트,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1963-색박(음각)_100x100_청산인쇄,썸네일 캘린더,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1964-색박(음각)_100x100_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1965-색박(음각)_150x200_청산인쇄,Basket 패키지,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1966-색박(음각)_150x200_청산인쇄,에디트 캘린더,색박(음각),14000,2800,1400,650,450,250,250,200,150,120,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1967-색박(음각)_150x200_청산인쇄,디자이너 노트,색박(음각),142000,2840,1420,473,284,212,94,84,77,37,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1968-색박(음각)_150x200_청산인쇄,소프트터치 블루투스 키보드,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1969-색박(음각)_150x200_청산인쇄,라미 사파리 펜,색박(음각),,1400,700,430,320,250,36,26,26,26,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1971-색박(음각)_150x200_청산인쇄,유니크 디퓨저,색박(음각),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1972-색박(음각)_150x200_청산인쇄,컬러풀 노트패드,색박(음각),,0,920,340,224,122,65,45,45,45,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1973-색박(음각)_150x200_청산인쇄,밸류보드 다이어리,색박(음각),154000,4800,2450,1433,740,510,393,356,333,304,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1974-색박(음각)_150x200_청산인쇄,풀커버 스프링노트,색박(음각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1975-색박(음각)_150x200_청산인쇄,,색박(음각),90000,2600,1300,433,260,130,67,68,48,25,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 확정
PT1976-색박(음각)_150x200_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1977-색박(음각)_150x200_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1978-색박(음각)_150x200_청산인쇄,Start 틴케이스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1979-색박(음각)_150x200_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1980-색박(음각)_150x200_청산인쇄,매트블랙 텀블러,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1981-색박(음각)_150x200_청산인쇄,Quality 슬리브 박스,색박(음각),0,0,1900,633,380,240,153,122,61,20,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1982-색박(음각)_150x200_청산인쇄,내추럴 노트,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1983-색박(음각)_150x200_청산인쇄,썸네일 캘린더,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1984-색박(음각)_150x200_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1986-색박(음각)_250x250_청산인쇄,유니크 디퓨저,색박(음각),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1987-색박(음각)_250x250_청산인쇄,디자이너 노트,색박(음각),212000,4240,2120,753,564,352,164,154,119,63,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1988-색박(음각)_250x250_청산인쇄,풀커버 스프링노트,색박(음각),,,700,567,540,320,307,304,252,200,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1989-색박(음각)_250x250_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1990-색박(음각)_250x250_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1991-색박(음각)_250x250_청산인쇄,Start 틴케이스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1992-색박(음각)_250x250_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1993-색박(음각)_250x250_청산인쇄,매트블랙 텀블러,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1994-색박(음각)_250x250_청산인쇄,유니크 디퓨저,색박(음각),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1995-색박(음각)_250x250_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1997-색박(음각)_250x350_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT1998-색박(음각)_250x350_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT1999-색박(음각)_250x350_청산인쇄,Reinvent 박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT2000-색박(음각)_250x350_청산인쇄,Start 틴케이스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT2001-색박(음각)_250x350_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT2002-색박(음각)_250x350_청산인쇄,Quality 슬리브 박스,색박(음각),0,0,3900,1300,780,480,287,236,118,39,0,0,,0,0,(주)청산인쇄,Printing Parts,
PT2004-색박(음각)_250x500_청산인쇄,,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,졸업 완료
PT2005-색박(음각)_250x500_청산인쇄,Open 페이퍼박스,색박(음각),,0,0,0,0,0,0,0,0,0,0,0,,0,0,(주)청산인쇄,Printing Parts,
