프로젝트명 (Short ver.),총 매출액,주문내역 금액 합계(from order),CX Specialist,발주 신청일 (기능),출고 요청일 (최초 출고일 기준),최종 출고일,배송 방식,출고방식 (확정),출고 날짜(월),드랍박스 링크
PNA50738-중앙일보,12181400,12181400,우예림,2026.3.16,2026-03-20,2026-04-06,퀵(수도권),,"2026-04, 2026-03",https://www.dropbox.com/scl/fo/so52k62pk2xvoj7pbc7kx/AMs7l2EGnDyKgimrOS_f5oo?rlkey=f9i76fqqdc7v03n2q1eligkuu&dl=0
PNA50772-올릿,3429800,3429800,지윤미,2026.3.10,2026-03-20,2026-03-20,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/npcd0ua16kmiaisp5585o/AKjY3hmi_J-233DxYPX_RNI?rlkey=p13ryel5x0y8gqgmvbdz5plpd&dl=0
PNA50792-EAKOREA,3386900,3386900,송지영,2026.3.5,2026-03-20,2026-04-01,"퀵(수도권), 고객직접수령",,"2026-03, 2026-04",https://www.dropbox.com/scl/fo/wtc538n6xbrx7n57uh8fk/AKylL_-sukRMXxzsj17m2rY?rlkey=hjo3v47qk2ilt0o7giegq22fr&dl=0
PNA50868-KFCKOREA,3456200,3456200,이은지,2026.3.12,2026-03-20,2026-04-01,퀵(수도권),,"2026-04, 2026-03",https://www.dropbox.com/scl/fo/n6i86miifvnun4uwe6fcf/AJ5P2D2ZUkRTXx97mZ-bv_o?rlkey=u2n7z5529v1wpaxdub7leyvzi&dl=0
PNA50881-요요인터렉티브,816750,816750,채효경,2026.3.5,2026-03-20,2026-03-20,택배(일반),,2026-03,https://www.dropbox.com/scl/fo/m2mo4jdvhxfor7nxo44rt/AI59RbRgNZnx7BdTrh7JPh0?rlkey=cpxhm4b59x5q1y1su0v46ix38&dl=0
PNA50883-피코코리아,8495300,8495300,현동원,2026.3.9,2026-03-20,2026-03-20,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/xq22zxjruv9i2nbaqoqwd/AFeSz7xOSwTFiMziG_bjIlY?rlkey=7qh47mr2g2mej98xxoivxpz3z&dl=0
PNA50909-에이치아이여성의원,1774300,1774300,지윤미,2026.3.6,2026-03-20,2026-03-20,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/nbc8qaxytypcllldnppbh/AH1AsPNtJlhzi-zNcXGFV9o?rlkey=zvqeusg3vem1zy9hpqf2fwfjf&dl=0
PNA50922-KBG,1018050,1018050,현동원,2026.3.9,2026-03-20,2026-03-20,택배(일반),,2026-03,https://www.dropbox.com/scl/fo/tjyqcxi3zc2arh8put0xt/ABM7RB293LIJCkxn2oAgAxo?rlkey=o4yrfvzalv75xohgci8b0rmvz&dl=0
PNA50956-주비앤비플레이,221100,221100,이은지,2026.3.12,2026-03-20,2026-03-20,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/3cpndj862xy3xysvk0zjd/AMPVejt-bggNYpg7na_hNrk?rlkey=mxl2pr7z4wzpjd8swff41262w&dl=0
PNA50981-브랜드아큐멘,718300,718300,채효경,2026.3.10,2026-03-20,2026-03-20,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/jk3k2rqy53t788h8pdukt/AKWFi5D8TaRzkOfdX7iypU0?rlkey=go4gu3cwgya2qiasciobe4u6s&dl=0
PNA50988-일상의실천,1105830,1105830,이은지,2026.3.11,2026-03-20,2026-03-20,택배(일반),,2026-03,https://www.dropbox.com/scl/fo/2vv548g1lvsa08bptepq7/AHp1V6h2I176n-1HeDQO5SE?rlkey=y0tktdhznj6ofvxclrktha4h6&dl=0
PNA50995-웜홀스튜디오,19432600,19432600,이은지,2026.3.17,2026-03-20,2026-04-03,"고객직접퀵배차, 퀵(수도권)",,"2026-04, 2026-03",https://www.dropbox.com/scl/fo/f3rv7unv4phguvrkmfu9g/AM0EUn26y5JIv6D9lI7T3jI?rlkey=p0pbgkejl4x4dhfc046l4dl3q&dl=0
PNA51003-티에스씨,1896400,1896400,현동원,2026.3.11,2026-03-20,2026-03-20,택배(일반),,2026-03,https://www.dropbox.com/scl/fo/2bmnfmwvge38rqwnwj040/AERSX1nqxiQDJpHcxTKw4qU?rlkey=qum4l1ih7oi5pw0k9y9jlpmys&dl=0
PNA50229-화천기계,3644300,3644300,현동원,2026.3.9,2026-03-23,2026-03-23,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/v62gc0zci5on10n7uc7xi/AFPiKBD07CYld1UNrse-Cdw?rlkey=3vw183yc5batik9b4wzvkp5go&dl=0
PNA50481-테슬라코리아,6326364,6326364,지윤미,2026.3.6,2026-03-23,2026-03-23,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/ffpp253nn40r5e1yloth8/AEmU0-75WAyDfIqypaivOes?rlkey=v9e9p6l1dy8dyoovtfz8gdgy3&dl=0
PNA50659-서울과학기술대학교,3193300,3193300,채효경,2026.3.11,2026-03-23,2026-03-23,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/jyexh2wxlw03bbe78t5t3/ALNAYfn9dagsXX2AoCakk70?rlkey=plokc04lz2oix4f838ii9inrd&dl=0
PNA50730-야마하뮤직코리아,8680100,8680100,채효경,2026.2.24,2026-03-23,2026-03-23,택배(일반),,2026-03,https://www.dropbox.com/scl/fo/f9luc2zqoccyt9t0spiu8/AIJkz98QCwn2b5NG351mY8k?rlkey=6djcn4zsxtfeplnsg0uvlnark&dl=0
PNA50752-골드넥스,4490200,4490200,현동원,2026.3.10,2026-03-23,2026-03-23,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/nd9cefh78lfmifqd0fowg/APLr0zqVhWEtMPxc3vQ80K4?rlkey=1vc1jyl3rxedx2qvdpvvcbz28&dl=0
PNA50786-카카오엔터프라이즈,0,27042895,현동원,2026.3.3,2026-03-23,2026-03-23,"퀵(수도권), 택배(일반)",,2026-03,https://www.dropbox.com/scl/fo/iddob04jaea4pk8pnp14v/ACjh8-yEy_sisWkgOn1Tg8M?rlkey=ixvti3bnq49nvyyist5f8hjrf&dl=0
PNA50827-LG전자,5771700,5771700,채효경,2026.3.4,2026-03-23,2026-03-23,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/pl6k6o7yzxj6ncmyxizf2/AHuLegtDI3HC8KAkhrt93s4?rlkey=3voormftauj7h82namdrjcg3r&dl=0
PNA50984-플래닝그룹이도,2604800,2604800,채효경,2026.3.11,2026-03-23,2026-03-23,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/pqxxgcekhpeuxa3t5cvtr/AG24XnDa4iPM2F_51qLdt-w?rlkey=ecbmszrls7fscgbg3xejrs2zb&dl=0
PNA51055-윌비커뮤니케이션,1173920,1173920,채효경,2026.3.12,2026-03-23,2026-03-23,퀵(수도권),,2026-03,https://www.dropbox.com/scl/fo/utuj7axvqjauycmh70mn9/AKWjj1jC99rN2MymH8N_iBI?rlkey=r11asuq6tf1aznkywyfwqeyxo&dl=0
PNA51071-앱솔브랩셀리맥스,834460,834460,채효경,2026.3.12,2026-03-23,2026-03-23,택배(일반),,2026-03,https://www.dropbox.com/scl/fo/4nfvpjwvrhhancn4x7ik9/ALMuqdRrST4y0zKRjgFqYh8?rlkey=10fojsoi20t5zv9s7vzgxvqeh&dl=0
