period_unit,period_key,parts_no,parts_name,category,sub_category,procurement_type,production_type,sourcing_type,sales_status,is_managed,inv_qty,unit_price,inv_amount,sales_1m,sales_3m,sales_ytd,turnover_1m,turnover_3m,turnover_ytd,stockout_start,stockout_days,last_issue_date,last_issue_summary,서브카테고리,inv_1m_avg,inv_3m_avg,inv_ytd_avg,is_first_order,is_new_product,season_type
weekly,2026-03-20,PT0580,PT0580-슬라이드지퍼백(커스텀인쇄)(Medium)_반투명_100-3,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1321,470,620870,510,2490,2490,0.5381639114,1.891646668,1.891646668,,0,,,미분류,445403.3333,618667.3333,618667.3333,N,N,
weekly,2026-03-20,PT3339,PT3339-핸디링미니선풍기_화이트,Tech,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,426,5000,2130000,980,980,980,2.497875956,0.9967791151,0.9967791151,,0,,,계절가전,1961666.667,4915833.333,4915833.333,N,N,여름
weekly,2026-03-20,PT0554,PT0554-노트류지지대(전용)_블랙_100-2,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1544,202,311888,470,1840,1840,0.4334460498,1.436190972,1.436190972,,0,,,미분류,219035.3333,258795.6667,258795.6667,N,N,
weekly,2026-03-20,PT0388,PT0388-단품박스(스탠다드)_화이트_000-15,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2984,201,599784,1030,1030,1030,0.5195023537,0.3071494247,0.3071494247,,0,,,미분류,398516,674036.75,674036.75,N,N,
weekly,2026-03-20,PT1108,PT1108-오픈박스(전용)_블랙_100-1,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,214,794,169916,50,150,150,0.3529411765,0.5294117647,0.5294117647,,0,,,미분류,112483.3333,224966.6667,224966.6667,N,N,
weekly,2026-03-20,PT3348,PT3348-단품박스(스탠다드)_화이트,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2161,230,497030,250,610,610,0.1694915254,0.2829751044,0.2829751044,,0,,,미분류,339250,495803.3333,495803.3333,N,N,
weekly,2026-03-20,PT2169,PT2169-단품박스(스탠다드)_화이트_100-17,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,566,809,457894,300,450,450,0.5649717514,0.6045001679,0.6045001679,,0,,,미분류,429579,602233.0833,602233.0833,N,N,
weekly,2026-03-20,PT3349,PT3349-주의사항표기서(전용),Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1278,74,94572,100,340,340,0.1128668172,0.2655212807,0.2655212807,,0,,,미분류,65564,94757,94757,N,N,
weekly,2026-03-20,PT2844,PT2844-무광스트링파우치(커스텀인쇄)(L)_반투명,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,521,408,212568,850,1090,1090,1.330203443,1.973445987,1.973445987,,0,,,미분류,260712,225352,225352,N,N,
weekly,2026-03-20,PT0548,PT0548-텀블러류지지박스_화이트_000-1,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1778,157,279146,1259,1979,1979,2.124296963,4.052559727,4.052559727,,0,,,미분류,93048.66667,76668.33333,76668.33333,N,N,
weekly,2026-03-20,PT4710,PT4710-브릭스탠드멀티충전스테이션_화이트,Tech,Product Parts,중개소싱,해외생산,중개소싱,일시품절,Y,170,24000,4080000,2170,2320,2320,1.956717764,2.487935657,2.487935657,2026-03-13,7,,,충전패드,26616000,22380000,22380000,N,Y,
weekly,2026-03-20,PT2080,PT2080-트라이탄빨대_투명,Drinkware,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,197,550,108350,0,0,0,0,0,0,,0,,,리유저블컵,72233.33333,100558.3333,100558.3333,N,N,여름
weekly,2026-03-20,PT2832,PT2832-올웨이즈양우산(세트_본품및케이스)_블랙,Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,품절예정,Y,296,8120,2403520,1200,2690,2690,2.184466019,1.792636197,1.792636197,,0,,,우산,4460586.667,12184736.67,12184736.67,N,N,
weekly,2026-03-20,PT1803,PT1803-샤쉐향(아쿠아/구.워터풀),Fragrance,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1016,1150,1168400,0,100,100,0,0.1182499015,0.1182499015,,0,,,샤쉐,778933.3333,972516.6667,972516.6667,N,N,
weekly,2026-03-20,PT0532,PT0532-오픈박스(스탠다드)_블랙_300-1,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,348,1893,658764,0,0,0,0,0,0,,0,,,미분류,439176,825979,825979,N,N,
weekly,2026-03-20,PT3193,PT3193-투명손잡이지퍼백(M),Bag&pouch,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2427,203,492681,100,300,300,0.06180469716,0.2294747578,0.2294747578,,0,,,미분류,328454,265388.6667,265388.6667,N,N,
weekly,2026-03-20,PT4754,PT4754-단품박스(스탠다드)_화이트,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,877,415,363955,0,0,0,0,0,0,,0,,,미분류,242636.6667,333625.4167,333625.4167,N,Y,
weekly,2026-03-20,PT1695,PT1695-헤링본끈_아이보리_000-1,Fabric,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,364,804,292656,0,367,367,0,0.9923388914,0.9923388914,,0,,,미분류,195104,297346,297346,N,N,
weekly,2026-03-20,PT1111,PT1111-쇼핑백(M)_화이트_200-2,Kit Package,Package Parts,국내소싱,해외생산,국내소싱,판매가능,Y,22,379.6666667,8352.666667,0,0,0,0,0,0,,0,,,미분류,5568.444445,7659.666667,7659.666667,N,N,
weekly,2026-03-20,PT2613,PT2613-USB케이블(어태치보조배터리),Tech,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,7,545,3815,0,0,0,0,0,0,,0,,,배터리,2543.333333,231034.5833,231034.5833,N,N,
weekly,2026-03-20,PT5069,PT5069-블리스터(전용)_투명,Safety,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2806,0,0,3454,4054,4054,0,0,0,,0,,,미분류,0,0,0,Y,Y,
weekly,2026-03-20,PT2817,PT2817-어텐션스포츠보틀,Drinkware,Product Parts,국내소싱,해외생산,국내소싱,품절예정,Y,209,7000,1463000,680,1601,1601,1.786339755,1.754200146,1.754200146,,0,,,보틀,2664666.667,6388666.667,6388666.667,N,N,
weekly,2026-03-20,PT4708,PT4708-3단자동우산_블랙,Lifestyle,Product Parts,직소싱,해외생산,직소싱,일시품절,Y,0,6785,0,100,2930,2930,4.225352113,2.606954845,2.606954845,2026-02-06,42,,,우산,160578.3333,7625774.583,7625774.583,Y,Y,
weekly,2026-03-20,PT2125,PT2125-스포이드(1.2ml)_반투명,Lifestyle,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,2061,20,41220,2200,3700,3700,1.018361364,3.222294796,3.222294796,,0,,,가드닝,43206.66667,22965,22965,N,N,
weekly,2026-03-20,PT0404,PT0404-바스켓_바디_오트밀,Kit Package,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,298,0,0,0,0,0,0,0,0,,0,,,플라스틱 박스,0,0,0,N,N,
weekly,2026-03-20,PT1780,PT1780-쇼핑백_화이트_200-3,Lifestyle,Package Parts,국내소싱,해외생산,국내소싱,판매가능,Y,27,800,21600,50,50,50,1.851851852,0.8905852417,0.8905852417,,0,,,미분류,21600,44914.28571,44914.28571,N,N,
weekly,2026-03-20,PT1718,PT1718-샤쉐향(골든뱀부),Fragrance,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1651,1000,1651000,1850,2850,2850,0.9965882564,2.922077922,2.922077922,,0,,,샤쉐,1856333.333,975333.3333,975333.3333,N,N,
weekly,2026-03-20,PT0557,PT0557-머그류지지박스_화이트_000-2,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,748,371,277508,0,200,200,0,0.2859525795,0.2859525795,,0,,,미분류,189828.3333,259483.5833,259483.5833,N,N,
weekly,2026-03-20,PT0733,PT0733-노트북스탠드패드_패드_다크그레이,Tech,Product Parts,중개소싱,해외생산,중개소싱,일시품절,Y,37,9500,351500,600,1150,1150,1.615798923,1.588580638,1.588580638,2026-03-20,0,,,PC/ 노트북 악세사리,3527666.667,6877208.333,6877208.333,N,N,
weekly,2026-03-20,PT4711,PT4711-브릭스탠드멀티충전스테이션(인쇄패드)_화이트,Tech,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,339,0,0,2170,2320,2320,0,0,0,,0,,,충전패드,0,0,0,N,Y,
weekly,2026-03-20,PT2293,PT2293-주의사항표기서(전용)_화이트_100-2,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,122,74,9028,0,0,0,0,0,0,,0,,,미분류,20769.33333,50739.33333,50739.33333,N,N,
weekly,2026-03-20,PT3360,PT3360-표시사항스티커(전용),Apparel,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,582,90,52380,250,250,250,0.5376344086,0.3724394786,0.3724394786,,0,,,미분류,41850,60412.5,60412.5,N,N,
weekly,2026-03-20,PT4709,PT4709-단품박스(전용),Lifestyle,Package Parts,직소싱,해외생산,직소싱,판매가능,Y,10,0,0,100,2930,2930,0,0,0,,0,,,미분류,0,0,0,N,Y,
weekly,2026-03-20,PT0996,PT0996-단품박스(스탠다드)_웜그레이_000-8,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1834,280,513520,350,850,850,0.256097561,0.4111245466,0.4111245466,,0,,,미분류,382666.6667,578900,578900,N,N,
weekly,2026-03-20,PT2242,PT2242-포터블캠핑롤테이블(세트_본품및파우치)_블랙,Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,88,9406,827728,0,0,0,0,0,0,,0,,,캠핑,3411242.667,7912013.667,7912013.667,N,N,봄가을
weekly,2026-03-20,PT2827,PT2827-투명손잡이지퍼백(S),Bag&pouch,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1477,120,177240,300,400,400,0.2623906706,0.2828520919,0.2828520919,,0,,,미분류,137200,169700,169700,N,N,
weekly,2026-03-20,PT2331,PT2331-골지패드(간지)_400-1,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,227,0,0,2200,3700,3700,0,0,0,,0,,,미분류,0,0,0,N,N,
weekly,2026-03-20,PT0989,PT0989-펠트봉투_화이트_100-1,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,893,91,81263,350,750,750,0.5573248408,0.9291761305,0.9291761305,,0,,,미분류,57148,73452.16667,73452.16667,N,N,
weekly,2026-03-20,PT1802,PT1802-헤링본끈_화이트,Fragrance,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,4124,87,358788,3050,5000,5000,1.688815061,2.680605817,2.680605817,,0,,,샤쉐,157122,162276.75,162276.75,N,N,
weekly,2026-03-20,PT1560,PT1560-지지대_그레이_100-1,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,3072,55,168960,0,550,550,0,0.1813386086,0.1813386086,,0,,,미분류,120578.3333,166815,166815,N,N,
weekly,2026-03-20,PT2473,PT2473-트리플컬러펜_그레이지,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,27,3800,102600,1650,3090,3090,91.66666667,9.03949293,9.03949293,,0,,,펜,68400,1298966.667,1298966.667,N,N,
weekly,2026-03-20,PT2131,PT2131-골지단품박스(스탠다드)_화이트_100-6,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1796,935,1679260,0,0,0,0,0,0,,0,,,미분류,1204591.667,1560592.917,1560592.917,N,N,
weekly,2026-03-20,PT2118,PT2118-택끈_카키_000-2,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,0,78,0,2200,3700,3700,4.041641151,1.536651208,1.536651208,,0,,,미분류,42458,187811,187811,N,N,
weekly,2026-03-20,PT4769,PT4769-주의사항표기서(전용)_화이트,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1271,100,127100,1340,2502,2502,0.8860480494,2.836466698,2.836466698,,0,,,미분류,151233.3333,88208.33333,88208.33333,N,Y,
weekly,2026-03-20,PT2836,PT2836-버튼링_반투명,Stationery,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,535,28,14980,210,340,340,0.1619953716,0.1381692573,0.1381692573,,0,,,노트,36297.33333,68901,68901,N,N,
weekly,2026-03-20,PT4712,PT4712-단품박스(전용)_화이트,Tech,Package Parts,중개소싱,해외생산,중개소싱,판매가능,Y,838,1300,1089400,1770,1920,1920,0.9964346031,1.469292248,1.469292248,,0,,,미분류,2309233.333,1698777.083,1698777.083,N,Y,
weekly,2026-03-20,PT0453,PT0453-단품박스(스탠다드)_웜그레이_000-6,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1678,370,620860,2400,3250,3250,4.290822408,2.949852507,2.949852507,,0,,,미분류,206953.3333,407647.5,407647.5,N,N,
weekly,2026-03-20,PT3325,PT3325-리마커블UV칫솔살균기(C타입),Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,379,8364,3169956,980,1680,1680,1.186919661,1.221522055,1.221522055,,0,,,구강가전,6905876,11503288,11503288,N,N,
weekly,2026-03-20,PT0563,PT0563-코튼스트링파우치(커스텀인쇄)(XL)_광목_200-2,Kit Package,Package Parts,중개소싱,해외생산,중개소싱,판매가능,Y,105,1660,174300,130,530,530,1.238095238,1.876659782,1.876659782,,0,,,미분류,174300,468811.6667,468811.6667,N,N,
weekly,2026-03-20,PT2294,PT2294-펠트백(스탠다드)_블랙_400-1,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,95,1220,115900,800,800,800,2.681564246,2.129547471,2.129547471,,0,,,미분류,363966.6667,458313.3333,458313.3333,N,N,
weekly,2026-03-20,PT2079,PT2079-클리어리유저블컵_리드(스탠다드리드)_화이트,Drinkware,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1083,200,216600,754,1054,1054,0.8784466019,1.927754915,1.927754915,,0,,,리유저블컵,171666.6667,109350,109350,N,N,여름
weekly,2026-03-20,PT3391,PT3391-페이퍼G형박스(Small)_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,200,2580,516000,300,400,400,1.986754967,0.8510638298,0.8510638298,,0,,,미분류,389580,1212600,1212600,N,N,
weekly,2026-03-20,PT1147,PT1147-단품박스(스탠다드)_웜그레이_000-4,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,5543,94,521042,600,1450,1450,0.1394052045,0.2426304487,0.2426304487,,0,,,미분류,404576,561759.6667,561759.6667,N,N,
weekly,2026-03-20,PT1787,PT1787-오픈박스(스탠다드)(Small)_블랙_100-4,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1285,948,1218180,300,550,550,0.2780352178,0.7170795306,0.7170795306,,0,,,미분류,1022892,727116,727116,N,N,
weekly,2026-03-20,PT0761,PT0761-골지단품박스_그레이_100-4,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,674,858,578292,594,594,594,1899-12-30,0.2802217243,1899-12-30,,0,,,미분류,1190046,1818745.5,1818745.5,N,N,
weekly,2026-03-20,PT4768,PT4768-EVA파우치(전용)_반투명,Lifestyle,Package Parts,직소싱,해외생산,직소싱,판매가능,Y,2582,1087,2806634,1900,3664,3664,0.7185175848,1.151597695,1.151597695,,0,,,미분류,2874390.333,3458471.667,3458471.667,Y,Y,
weekly,2026-03-20,PT3854,PT3854-미스트워터보틀_반투명화이트,Drinkware,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,388,3583.333333,1390333.333,300,910,910,0.5583126551,2.173192139,2.173192139,,0,,,보틀,1925444.444,1500480.917,1500480.917,N,N,
weekly,2026-03-20,PT4767,PT4767-브랜디드타월_그레이,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1334,3201.4,4270667.6,1850,2550,2550,1.386806597,2.661851937,2.661851937,,0,,,타월,4270667.6,3066876.067,3066876.067,N,Y,
weekly,2026-03-20,PT2828,PT2828-투명손잡이지퍼백(L),Bag&pouch,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2156,221,476476,400,1550,1550,0.120712202,0.5365952168,0.5365952168,,0,,,미분류,732320.3333,638376.9167,638376.9167,N,N,
weekly,2026-03-20,PT0493,PT0493-단품박스(스탠다드)_웜그레이_000-19,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,508,450,228600,730,890,890,2.25308642,0.9060829728,0.9060829728,,0,,,미분류,145800,442012.5,442012.5,N,N,
weekly,2026-03-20,PT0588,PT0588-단품박스(스탠다드)_웜그레이_000-5,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,833,148,123284,2130,5500,5500,3.155555556,1.6273393,1.6273393,,0,,,미분류,99900,500203,500203,N,N,
weekly,2026-03-20,PT2106,PT2106-단품박스(스탠다드)_웜그레이_000-27,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1016,561,569976,100,300,300,0.1111111111,0.2655650634,0.2655650634,,0,,,미분류,504900,633743,633743,N,N,
weekly,2026-03-20,PT1046,PT1046-펠트스트링파우치_화이트_100-2,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,4021,186,747906,1130,2260,2260,0.3174157303,0.4330469773,0.4330469773,,0,,,미분류,662160,970703,970703,N,N,
weekly,2026-03-20,PT2824,PT2824-단품박스(스탠다드)_웜그레이,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2206,307,677242,760,2861,2861,0.5168895942,2.480815088,2.480815088,,0,,,미분류,451392.3333,354047.75,354047.75,N,N,
weekly,2026-03-20,PT4400,PT4400-라이트샤오미펜_화이트,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,4538,500,2269000,6000,8315,8315,1.773748522,2.282981742,2.282981742,,0,,,펜,1691333.333,1821083.333,1821083.333,N,N,
weekly,2026-03-20,PT4762,PT4762-골지G형박스(L)_그레이,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1931,1580,3050980,1504,2824,2824,0.6665681785,1.272717938,1.272717938,,0,,,미분류,3565006.667,3505820,3505820,N,N,
weekly,2026-03-20,PT1201,PT1201-스펙트럼컬러펜(블랙잉크)_블랙,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1694,1091,1848154,2262,4102,4102,0.9400193933,2.47157097,2.47157097,,0,,,펜,2625309.667,1810703.417,1810703.417,N,N,
weekly,2026-03-20,PT0549,PT0549-텀블러류지지박스_블랙_000-1,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,189,225,42525,1170,2780,2780,6.464088398,3.747472478,3.747472478,,0,,,미분류,40725,166912.5,166912.5,N,N,
weekly,2026-03-20,PT1583,PT1583-골지단품박스_그레이_100-2,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1996,737,1471052,0,1280,1280,0,0.8842323413,0.8842323413,,0,,,미분류,1195905.333,1066868.917,1066868.917,N,N,
weekly,2026-03-20,PT0833,PT0833-레더스킨다이어리_블랙,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,912,5600,5107200,910,3896,3896,0.5744949495,3.69201611,3.69201611,,0,,,다이어리,8870400,5909400,5909400,N,N,겨울
weekly,2026-03-20,PT1136,PT1136-스탠드업칫솔_화이트,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,2235,1600,3576000,1180,2675,2675,1.169474727,1.88347122,1.88347122,,0,,,구강관리,1614400,2272400,2272400,N,N,
weekly,2026-03-20,PT1779,PT1779-골프공(타이틀리스트프로V1),Lifestyle,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,945,5167,4882815,150,150,150,0.1587301587,0.2240662731,0.2240662731,,0,,,골프,4882815,3459021.25,3459021.25,N,N,봄가을
weekly,2026-03-20,PT4715,PT4715-사용설명서(전용)(브릭메모캘린더스탠드),Figure,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,101,120,12120,0,0,0,0,0,0,,0,,,미분류,11960,47773.33333,47773.33333,N,Y,
weekly,2026-03-20,PT3392,PT3392-페이퍼G형박스(Tower)_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1441,2575,3710575,150,150,150,0.1225824026,0.09950798828,0.09950798828,,0,,,미분류,3150941.667,3881597.917,3881597.917,N,N,
weekly,2026-03-20,PT1459,PT1459-에코페이퍼봉투(스탠다드)_웜그레이_200-1,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1532,778,1191896,0,0,0,0,0,0,,0,,,미분류,981317.3333,1139251.333,1139251.333,N,N,
weekly,2026-03-20,PT3331,PT3331-테크미니파우치,Bag&pouch,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,2507,2138,5359966,1710,2310,2310,0.6222707424,0.6539895248,0.6539895248,,0,,,하드케이스 파우치,5875224,7551772.333,7551772.333,N,N,
weekly,2026-03-20,PT1619,PT1619-펠트패드_화이트,Fragrance,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,3625,300,1087500,328,830,830,0.09671712208,0.2645348065,0.2645348065,,0,,,디퓨저,1017400,941275,941275,N,N,
